domanda,risposta_gold,risposta,se_corretta
A quale categoria di cittadini è riservata la selezione straordinaria per i corsi di laurea a numero programmato indicati nel testo?,"B. Cittadini italiani, cittadini dell'Unione Europea, cittadini non-UE equiparati e cittadini non-UE residenti all'estero che devono concorrere con cittadini dell'UE","B
    B. Cittadini italiani, cittadini dell'Unione Europea, cittadini non-UE equiparati e cittadini non-UE residenti all'estero che devono concorrere con cittadini dell'UE",True
"Secondo il bando di ammissione A.A. 2024/2025, entro quale data i cittadini non-UE residenti all'estero devono presentare il certificato di conoscenza della lingua italiana?",C. 16/09/2024,"B
    The answer is: Bando AlmaCert – contributo per certificazioni linguistiche internazionali
    The explanation: The answer is based on the information that ""se sei “cittadin o/a non -UE resident e all’estero” devi presentare un certificato di conoscenza della lingua italiana entro il 08 /07/202 4 (con esiti del controllo entro il 15 /07/ 202 4).""",False
"Secondo il bando di ammissione A.A. 2024/2025, entro quale data è necessario immatricolarsi, in caso di vittoria in graduatoria o recupero?","B. Entro i termini perentori indicati nei paragrafi 4.7, 4.8 e 4.9 del bando","B
    The text of the correct answer is: Entro i termini perentori indicati nei paragrafi 4.7, 4.8 e 4.9 del bando",True
Quale dei seguenti servizi online è disponibile sia per gli studenti che per il personale dell'Università di Bologna?,B. AlmaEsami,C. UniboStore.,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Concilium,"C
    The text of the correct answer is: Concilium",True
Quando è stato pubblicato l'annuncio sul portale dell'Università di Bologna riguardante l'opinione degli studenti sulla qualità dei servizi?,D. 20 maggio 2024,"D
    D. 20 maggio 2024",True
Su quali aspetti dell'università gli studenti sono invitati a fornire il loro feedback?,"A. Attività didattiche, diritto allo studio, comunicazione e servizi dell'Ateneo, aule e spazi","A. Attività didattiche, diritto allo studio, comunicazione e servizi dell'Ateneo, aule e spazi",True
In quale anno è stato registrato il copyright per il sito web?,D. 2024,2024 (D),False
Quando è possibile presentare domanda per i contributi per le spese sanitarie per gli studenti fuori sede dell'Università di Bologna?,D. 11 luglio,C. 25 giugno,False
Quando è possibile richiedere il voto fuori sede per le elezioni europee del 2024?,C. Entro il 3 giugno,"B. Entro il 22/04/2024 (with the deadline for the first selection) and 08/07/2024 (with the deadline for the second selection).

    The answer in Italian is: B. Entro il 22/04/2024 o 08/07/2024.",False
Chi modererà la sessione di discussione durante l'evento?,D. Prof. Roberto Fanfani,"D
    Prof. Roberto Fanfani",True
"In quale data e ora si terrà il seminario ""Il tema agroalimentare interamericano""?","B. 2 ottobre 2024, dalle 16:30 alle 18:30","B
    B. 2 ottobre 2024, dalle 16:30 alle 18:30",True
Chi introdurrà il tema del 'Sistema Agroalimentare Interamericano' durante l'evento?,C. Prof. Patricio Dellagiovanna,C. Prof. Patricio Dellagiovanna.,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"B
    Bacheca offerte di lavoro is not specifically mentioned as available for students of the University of Bologna. The other options are services that are mentioned as available for students.",False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo di Bologna?,D. UniboImmagine,"C
    The text of the correct answer is: Cedolini web",False
"Quando è stato pubblicato il percorso formativo ""LA MOSSA ANTIRAZZISTA - percorso formativo sulla comunicazione interculturale""?",C. 10 aprile 2024,"C
    C. 10 aprile 2024",True
"Dove si svolgeranno le lezioni frontali del progetto ""LA MOSSA ANTIRAZZISTA""?","C. Facoltà di Scienze Politiche, in Strada Maggiore, 45","C.
    C: Facoltà di Scienze Politiche, in Strada Maggiore, 45",True
"Quando si svolge il percorso formativo ""La Mossa Antirazzista""?",A. Dal 22 aprile al 31 maggio,"A
    The correct answer is: Dal 22 aprile al 31 maggio.",True
"Quale tra i seguenti argomenti NON è trattato nel corso ""LAMOSSA ANTIRAZZISTA""?",C.  Il principio di non discriminazione in ambito europeo,"B

    The answer in Italian is:
    B.  La storia della discriminazione razziale in Italia",False
Quale tra i seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"C
    The text of the correct answer is: Incarichi extraistituzionali",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Cedolini web,"C
    The text of the correct answer is: Cedolini web",False
"Quando si terrà la Masterclass ""Generative AI for everyday life and academic research""?",D. 9 e 10 settembre 2024,"D

    The text of the correct answer is: 9 e 10 settembre 2024",True
"Quando si terr\u00E0 la Masterclass ""Generative AI for everyday life and academic research""?",B. 9 e 10 settembre 2024,"B
    B. 9 e 10 settembre 2024",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,B. myUniBo,"D
    The text of the correct answer is:  App Calendario",False
"In quale periodo si svolgerà la Masterclass ""Generative AI for everyday life and academic research""?",A. 9 e 10 settembre 2024,A. 9 e 10 settembre 2024.,True
Quale argomento NON sarà trattato durante la tavola rotonda 'Intelligenza artificiale generativa e disinformazione'?,C.  L'impatto dell'intelligenza artificiale sulla sostenibilità ambientale,"C
    The text of the correct answer is: ""L'impatto dell'intelligenza artificiale sulla sostenibilità ambientale""",True
Quando è possibile presentare domanda per l'accesso al CdS SVIC per l'anno accademico 2024-2025 tramite selezione straordinaria?,C. Dal 10 settembre al 19 settembre 2024,"C
    C. Dal 10 settembre al 19 settembre 2024",True
"Quando è possibile presentare domanda per ottenere il riconoscimento dello status ""Studente-Atleta"" all'Università di Bologna?",D. Entro il 31 ottobre,"D
    D. Entro il 31 ottobre",True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"B
    The text of the correct answer is:  AlmaEsami",True
Quale tra questi servizi NON è disponibile tramite il portale personale dell'università?,D.  UniboImmagine,"A
    The text of the correct answer is: Cedolini web",False
Quando si terranno le Giornate dell'Orientamento per discutere delle agevolazioni per studenti lavoratori o atleti?,C. Il 27 e 28 febbraio,"C
    The text of the correct answer is: Il 27 e 28 febbraio",True
In quale fascia oraria si svolge l'evento online dedicato alla conciliazione tra studio e lavoro?,A. 15.30-16.00,"A
    A: 15.30-16.00",True
"Quali sono le app disponibili per gli studenti dell'Università di Bologna, secondo il testo fornito?","C. myUniBo, myAlmaOrienta, App Job Placement e App Alumni","C. myUniBo, myAlmaOrienta, App Job Placement e App Alumni.",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,"D

    The correct answer is D. Cedolini web is not listed among the online services for students of the University of Bologna.",False
Quale dei seguenti servizi NON è disponibile agli studenti dell'Università di Bologna?,A. U-Web Reporting - Reportistica Contabile Progetti,"C
    The text of the correct answer is:  C. Titulus",False
"Quando è stata annullata la lezione di  ""L'Africa nella storia politica internazionale""?",A. 21/05,A. 21/05,True
Quale delle seguenti app NON è menzionata nel testo come disponibile all'interno dell'Università di Bologna?,B. App di gestione delle biblioteche,B. App di gestione delle biblioteche.,True
"Quale tema specifico verrà affrontato durante il Bologna Peacebuilding Forum 2024, secondo il direttore dell'AP, Mikhail Silvestro Sustersic?",C. Come risolvere i conflitti in modo non violento e quali sono i limiti e le opportunità future delle strategie attuali di mediazione.,C. Come risolvere i conflitti in modo non violento e quali sono i limiti e le opportunità future delle strategie attuali di mediazione.,True
Qual è la missione principale dell'Agenzia per il Peacebuilding (AP)?,"D. Promuovere condizioni per risolvere i conflitti, ridurre le violenze e costruire una pace duratura in Europa, nel suo vicinato e nel mondo.","D
    The text of the correct answer is: Promuovere condizioni per risolvere i conflitti, ridurre le violenze e costruire una pace duratura in Europa, nel suo vicinato e nel mondo.",True
In quale periodo si svolgerà la sesta edizione del Bologna Peacebuilding Forum?,B. Dal 15 al 17 maggio 2024,"B
    Bologna Peacebuilding Forum 2024 dal 15 al 17 maggio",True
Quando e dove si terrà la riunione informativa sugli scambi Erasmus per il Dipartimento di Scienze Statistiche?,"D. Mercoledì 17 gennaio 2024 alle 10 in Aula 3, Dipartimento di Scienze Statistiche, Via Belle Arti 41 (Bologna)","D
    Mercoledì 17 gennaio 2024 alle 10 in Aula 3, Dipartimento di Scienze Statistiche, Via Belle Arti 41 (Bologna)",True
Quando si terrà la riunione informativa sul bando Erasmus+ 2024/25?,C. Dal 17 al 18 gennaio 2024,"C
    C. Il 17 al 18 gennaio 2024",True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"C
    The text of the correct answer is: Cedolini web",False
Quando e dove si terrà l'evento “L’economia etica di fronte al progresso”?,"A. 13 marzo 2024 dalle 18:00 alle 19:00 in Piazza Coperta di Biblioteca Salaborsa, Bologna","A. 13 marzo 2024 dalle 18:00 alle 19:00 in Piazza Coperta di Biblioteca Salaborsa, Bologna.",True
"Quale argomento sarà trattato durante l'evento ""GenerAzioni: la ricerca incontra la città"" del 13 marzo 2024?",D. La Finanza Green,"D
    The text of the correct answer is: L'economia etica di fronte al progresso",True
Quale standard di formattazione per gli eventi è utilizzato nel testo fornito?,B. vCalendar,A. iCalendar.,False
Qual è il modo principale per iscriversi al webinar su Scienze dell'educazione permanente e della formazione continua?,B. Utilizzando il QR code nella locandina o il link fornito.,B. Utilizzando il QR code nella locandina o il link fornito.,True
Quali sono le figure professionali a cui si rivolge il corso di Laurea Magistrale in “Scienze dell’Educazione Permanente e della Formazione Continua”?,"C. Agenzie di formazione professionale, enti del terzo settore, agenzie di consulenza alle imprese, agenzie per il lavoro, uffici HR di aziende pubbliche e private","C
    The text of the correct answer is: Agenzie di formazione professionale, enti del terzo settore, agenzie di consulenza alle imprese, agenzie per il lavoro, uffici HR di aziende pubbliche e private",True
Quale tra queste NON è una delle aree in cui il corso di formazione professionale si propone di innovare?,C.  L'offerta di servizi per il lavoro,"A

    The correct answer in Italian is: A. L'organizzazione di eventi formativi in presenza",False
In quale data è prevista la presentazione del corso di laurea in Scienze dell'educazione permanente e della formazione continua?,A. 2024-09-12,A. 2024-09-12.,True
Entro quale data è possibile presentare nuove richieste di tirocinio tramite l'Applicativo Tirocini per assicurarsi che vengano gestite prima della chiusura estiva degli uffici?,A. 02 agosto 2024,"2
    The answer is: B. 02 agosto 2024",False
Quale servizio online è dedicato specificamente alla gestione delle tesi di laurea?,C. Tesi online,C. Tesi online,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,C.  UniboImmagine,"A
    (Cedolini web)",False
Quando sono state pubblicate le finestre per la compilazione del piano di studi per l'anno accademico 2024-2025?,A. 02 luglio 2024,A. 02 luglio 2024.,True
Quando sono aperte le finestre per la compilazione del piano di studi per l'anno accademico 2024-2025?,C.  Attualmente,"A
    A partire dal 1° ottobre 2024.",False
Cosa suggerisce il testo in merito alla successiva azione da intraprendere?,C. Ritornare indietro,"B

    The text suggests that the next step is to change direction.",False
"Secondo il Professore Pegoraro, quale elemento costituisce il nucleo duro di una proposta alternativa di costituzione transnazionale?","C. Valori come la comunità, la solidarietà e la fraternità","C
    The text of the correct answer is: ""Valori come la comunità, la solidarietà e la fraternité""",True
"Secondo Lucio Pegoraro, quale elemento costituisce un punto debole dell'approccio universalistico al diritto pubblico?","A. La sua base sui diritti fondamentali e umani, che secondo Pegoraro contribuisce all'attacco al pluralismo sociale e culturale.","A. La sua base sui diritti fondamentali e umani, che secondo Pegoraro contribuisce all'attacco al pluralismo sociale e culturale.",True
In quale anno si terrà l'evento 'BLOWS AGAINST THE EMPIRE’ - Una chiacchierata con il Professore Lucio Pegoraro?,D. 2021,B. 2024.,False
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
A quale tipo di studenti è rivolto il seminario laboratoriale 'Developing presence and engagement for international speeches: acting techniques for non-actors'?,"B. Studenti di SVIC, EPOS e SPOSI","B
    B. Studenti di SVIC, EPOS e SPOSI",True
"A quale tipo di studenti è rivolto il seminario ""Developing presence and engagement for international speeches: acting techniques for non-actors""?","A. Studenti di SVIC, EPOS e SPOSI","A. Studenti di SVIC, EPOS e SPOSI.",True
"A chi è rivolto il seminario ""Developing presence and engagement for international speeches: acting techniques for non-actors""?","C. A tutti gli studenti di SVIC, EPOC e SPOSI previa iscrizione","C
    The text of the correct answer is: A tutti gli studenti di SVIC, EPOC e SPOSI previa iscrizione",True
In che aula si terrà il seminario laboratoriale 'Developing presence and engagement for international speeches: acting techniques for non-actors'?,C. Aula Ruffilli – Palazzo Hercolani – Strada Maggiore 45 - Bologna,"C
    C: Aula Ruffilli – Palazzo Hercolani – Strada Maggiore 45 - Bologna",True
Quale dei seguenti servizi online NON è specificamente menzionato per gli studenti dell'Università di Bologna?,D. IRIS - Archivio produzione scientifica,"B
    Bacheca offerte di lavoro is the only option not specifically mentioned for students of the University of Bologna. The other options (AlmaEsami, Cedolini web, and IRIS - Archivio produzione scientifica) are all services that are mentioned in the context as being available for students.",False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,C. UniboImmagine,"C
    The text of the correct answer is: Cedolini web",True
Quando e dove si terrà l'evento 'SLIDING DOORS: una scelta può stravolgere la tua vita!'?,"B. 27 settembre 2024 dalle 15:00 alle 17:00, aula 8 del Teaching Hub-Campus di Forlì","B
    B. 27 settembre 2024 dalle 15:00 alle 17:00, aula 8 del Teaching Hub-Campus di Forlì",True
Quale tra le seguenti informazioni NON viene fornita durante l'incontro di orientamento al lavoro sul terzo settore?,C.  Dati di placement e opportunità lavorative nel terzo settore,A. Un elenco completo di tutte le figure professionali richieste nel nonprofit.,False
Quale organizzazione è responsabile del placement degli studenti laureati nel corso di App Job Placement?,B. App Alumni,C. ALMA MATER STUDIORUM - Università di Bologna.,False
"In che aula si terrà l'incontro ""SLIDING DOORS: una scelta può stravolgere la tua vita!""?",A. aula 8 del Teaching Hub-Campus di Forlì,"A
    Aula 8 del Teaching Hub-Campus di Forlì.",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"A

    The context does not provide any information about the availability of the UniboStore service for students of the University of Bologna, so it cannot be confirmed that it is not available. However, the other options (Concilium, AlmaRegistri, and AlmaEsami) are all services that are explicitly mentioned as being available for students, so it can be inferred that UniboStore is not a service for students. Therefore, the answer is A.",False
Quando riprenderanno regolarmente le lezioni del corso LABORATORIO DI ECONOMIA (5 cfu) dopo l'annullamento di oggi?,D. 10 aprile 2024,"D
    D: 10 aprile 2024",True
Quando riprenderanno regolarmente le lezioni di LABORATORIO DI ECONOMIA?,D. 10 aprile,"D
    D. 10 aprile",True
Quale evento dedicato all'Erasmus+ si terrà il 26 gennaio 2024?,C. Erasmus Caffè: presentazione bando e testimonianze,"C
    C. Erasmus Caffè: presentazione bando e testimonianze",True
Quale delle seguenti figure NON sarà presente all'incontro di benvenuto per gli studenti del primo anno del Corso di Sviluppo Cooperazione Internazionale?,D. Roberto Impicciatore,"C

    The correct answer is: Il Direttore del Dipartimento. The context does not mention the Director of the Department being present at the Welcome Day for the students of the first year of the Course of Development and Cooperation International.",False
Quando e dove si terrà l'incontro di benvenuto per gli studenti del primo anno di SVIC?,"A. Mercoledì 2 ottobre alle 17:00, nell'Aula Poeti (Palazzo Hercolani) e online su Teams","A
    Mercoledì 2 ottobre alle 17:00, nell'Aula Poeti (Palazzo Hercolani) e online su Teams",True
Quando si terrà il Welcome Day per gli studenti di primo anno del corso di Sviluppo Cooperazione Internazionale?,"B. 2 ottobre 2024, dalle 17:00 alle 18:30","B
    B. 2 ottobre 2024, dalle 17:00 alle 18:30",True
Quale evento si terrà il 27 settembre 2024 a Bologna?,"C. Tour guidati e AperiScienza, aspettando la Notte Europea dei Ricercatori","A

    A.  SLIDING DOORS: una scelta può stravolgere la tua vita!",False
"Quale evento si svolge online e offre un'esperienza formativa di 8 ore con casi pratici, focalizzata sulle tecniche di raccolta fondi per organizzazioni non profit?",A. FundraisingDay,A. FundraisingDay,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"B
    (Bacheca offerte di lavoro is not specifically mentioned as available for students of the University of Bologna, while the other options are.)",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,B.  Concilium,C. Servizi di consulenza psicologica (Consulting Psychological Services) is not mentioned as a service available for students of the University of Bologna.,False
Quando si terranno le Giornate dell'Orientamento online per discutere dell'iscrizione all'università?,A. Il 27 e 28 febbraio,A. Il 27 e 28 febbraio.,True
In quale fascia oraria si svolge l'incontro su come prepararsi ai test di ammissione all'università?,C. 15.30 - 16.00,"C

    The text of the correct answer is: 15.30 – 16.00",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,"D.
    The text of the correct answer is: App Studenti.",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,B. AlmaEsami,"D
    The text of the correct answer is: Corsi in lingua",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C.  IRIS - Archivio produzione scientifica,"A
    The text of the correct answer is: La mia e-mail Studenti",False
Quando è scaduta la possibilità di richiedere i Premi di studio Unibo for Refugees per l'anno accademico 2023/24?,A. 8 agosto,A. 8 agosto.,True
Quale delle seguenti app NON è menzionata come disponibile all'interno dell'Università di Bologna?,D. myUniBo,A. App Studenti.,False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"B
    The text of the correct answer is:  Servizi bibliotecari",False
Quando scade il bando per partecipare al Servizio Civile?,D. Le ore 14 del 15 febbraio 2024,"D
    D
    Le ore 14 del 15 febbraio 2024",True
Quando scade il bando per partecipare al Servizio Civile?,B. Le ore 14 del 15 febbraio 2024,"B
    B. Le ore 14 del 15 febbraio 2024",True
"Quale evento alternativo è proposto per la lezione di ""L'Africa nella storia politica internazionale"" annullata il 9 aprile?","A. Una conferenza su ""Il Sudafrica a trent'anni dalla apartheid – sfide interne e internazionali""","A
    A. Una conferenza su ""Il Sudafrica a trent'anni dalla apartheid – sfide interne e internazionali""",True
Dove si terrà il ciclo di incontri intitolato 'Il Sudafrica a trent'anni dalla apartheid: sfide interne e internazionali'?,C. Sia in presenza all'Accademia delle Scienze di Bologna che online tramite un link dedicato.,C. Sia in presenza all'Accademia delle Scienze di Bologna che online tramite un link dedicato.,True
Quando si terrà la cerimonia di proclamazione delle Lauree Triennali di Scienze Politiche per la sessione di marzo 2024?,A. 12 aprile 2024,"A
    A. 12 aprile 2024",True
Quale tra i seguenti servizi online NON è menzionato nel testo come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,A. AlmaRegistri,False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,C.  UniboImmagine,"D
    The text of the correct answer is:  Cedolini web",False
"Quando si terrà il seminario integrativo ""OPEN INTERNATIONAL JOINT LECTURE: European Union grant programmes as a tools for the European Territorial Cooperation policy: persistence and evolutions""?",A. 4 aprile 2024 dalle 18:00 alle 19:15,A. 4 aprile 2024 dalle 18:00 alle 19:15.,True
Quale dei seguenti argomenti NON verrà trattato durante il seminario integrativo 'Open International Joint Lecture'?,B.  La governance strutturale dei fondi dell'Unione Europea e l'approccio americano,"A

    The statement of the correct answer is:
    Il programma INTERREG ADRION come caso di studio per la cooperazione territoriale europea

    This answer is based on the context that the seminar is about European Union grant programmes as a tools for the European Territorial Cooperation policy: persistence and evolutions, and it does not mention the INTERREG ADRION program as a case study.",False
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,B. App di gestione delle biblioteche,B. App di gestione delle biblioteche.,True
Quando si terrà il seminario integrativo sul tema dei programmi di finanziamento dell'Unione Europea?,A. 4 aprile 2024 alle 18:00,"A
    A: 4 aprile 2024 alle 18:00",True
A quale programma di finanziamento dell'Unione Europea si riferisce il caso di studio presentato nel seminario?,D. INTERREG ADRION,"D
    The text of the correct answer is: INTERREG ADRION",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,"C

    The answer is: Cedolini web

    The reason is that ""Cedolini web"" is not listed among the services available for students of the University of Bologna through the online portal.",False
Quando si terrà l'evento online rivolto agli studenti con DSA che desiderano iscriversi all'Università di Bologna?,C. 7 maggio 2024,C. 7 maggio 2024.,True
A quale data è previsto l'evento online rivolto agli studenti con DSA?,A. 7 maggio,"A
    A. 7 maggio",True
Quale dei seguenti servizi online NON è disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"B
    (Incarichi extraistituzionali is not listed among the services for students in the context provided.)",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. UniboImmagine,B. Titulus is not available for students of the University of Bologna.,False
"Qual è l'obiettivo principale dell'organizzazione AIESEC, secondo il testo?",A. Sviluppare la leadership nei giovani,A. Sviluppare la leadership nei giovani,True
Qual è l'età minima richiesta per candidarsi a far parte del comitato AIESEC a Bologna?,B. 18 anni,"B
    The text of the correct answer is: 18 anni",True
Quale delle seguenti applicazioni è stata sviluppata dall'Università di Bologna per supportare i suoi studenti nel processo di inserimento nel mondo del lavoro?,D. App Job Placement,D. App Job Placement.,True
Quali sono le tre principali modalità attraverso cui AIESEC aiuta i giovani a sviluppare la propria leadership?,"C. Esperienze pratiche, volontariato all'estero e tirocinio all'estero","C. Esperienze pratiche, volontariato all'estero e tirocinio all'estero",True
Qual è il modo più veloce per candidarsi al programma descritto nel testo?,B. Scansionando il QR Code,"D. Visitating the site web and compiling a form online.
    The text of the correct answer is: D. Visitare il sito web e compilare un modulo online.",False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,B. AlmaEsami,"C
    The text of the correct answer is: Servizi bibliotecari",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B.  IRIS - Archivio produzione scientifica,"D
    The text of the correct answer is: D U-Web Reporting - Reportistica Contabile Progetti",False
Quando sono sospese le lezioni di LINGUA SPAGNOLA (8 cfu) (A-L) tenute dal prof. Silvia Betti?,"D. Il 17, 18 e 19 settembre","C

    The text of the correct answer is:
    Lezioni sospese il 17 e 18 settembre",False
Quali sono le applicazioni disponibili per gli studenti dell'Università di Bologna?,D. myAlmaOrienta e App Job Placement,"C. myAlmaOrienta, App Job Placement e App Alumni.",False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. Incarichi extraistituzionali,"A
    (Incarichi extraistituzionali)",True
Quale è la somma totale delle borse di studio offerte dall'Associazione Giovanni Lorenzin per progetti di tesi di laurea sulla cooperazione allo sviluppo?,A. 6000€,"C
    The text of the correct answer is: 8000€",False
Quale è la somma totale del denaro assegnato alle borse di studio offerte dall'Associazione Giovanni Lorenzin?,B. 6000€,"A
    A. 3000€",False
Qual è il focus principale del seminario tenuto dalla Prof.ssa Annamaria Nifo?,"B. L'influenza della qualità istituzionale sulle politiche di sviluppo economico e sul capitale umano, con particolare attenzione al caso italiano.","B. L'influenza della qualità istituzionale sulle politiche di sviluppo economico e sul capitale umano, con particolare attenzione al caso italiano.",True
"In quale aula si terrà il seminario 'Sviluppo economico, qualità istituzionale e capitale umano. Il caso italiano'?",D. Complesso Santa Cristina - Aula C,"D
    Complesso Santa Cristina - Aula C",True
A quale anno accademico si riferiscono le iscrizioni aperte ai laboratori di 'Sviluppo e cooperazione internazionale'?,B. 2024-2025,"B
    B. 2024-2025",True
Quale tra i seguenti servizi NON è disponibile tramite il portale web personale dell'Università di Bologna?,A.  UniboImmagine,"A
    The text of the correct answer is: UniboImmagine",True
Quando è possibile iscriversi ai laboratori SVIC e SPOSI per il primo semestre dell'anno accademico 2024-2025?,D. Dal 24 giugno 2024 ore 18:00,"D
    The text of the correct answer is: Dal 24 giugno 2024 ore 18:00",True
Quando è possibile iscriversi ai laboratori di SVIC e SPOSI per il primo semestre dell'anno accademico 2024-2025?,C. Dal 24 giugno 2024 ore 18:00,"C
    C. Dal 24 giugno 2024 ore 18:00",True
Quale delle seguenti informazioni NON è disponibile sul sito web del corso?,D. Note legali,"C
    C. Programma dettagliato del corso",False
Quale aspetto del lavoro di Dr. Emiliano Alessandri viene evidenziato come particolarmente rilevante?,A. La sua esperienza nell'ambito della sicurezza internazionale e la sua conoscenza delle politiche di sviluppo all'interno di organizzazioni internazionali come la NATO e l'OSCE.,"A.
    The text of the correct answer is: La sua esperienza nell'ambito della sicurezza internazionale e la sua conoscenza delle politiche di sviluppo all'interno di organizzazioni internazionali come la NATO e l'OSCE.",True
Quando si terrà il seminario sul tema della 'Geopolitical competition under other name: development policy in multilateral security organizations'?,"B. 5 aprile 2024, dalle 9:00 alle 11:00","B
    B. 5 aprile 2024, dalle 9:00 alle 11:00",True
Quale organizzazione internazionale viene menzionata nel contesto come esempio di un'organizzazione che affronta la politica di sviluppo?,A. NATO,B. UE (European Union),False
"Quale bando offre contributi economici specifici per studenti in condizioni di disagio personale, familiare ed economico iscritti all'anno accademico 2023/2024?",C. Contributi per chi è in condizioni di disagio,"C
    Contributi per chi è in condizioni di disagio",True
Quando è possibile presentare domanda per il bando ER.GO che offre borse di studio e altre agevolazioni?,C. Entro il 13 settembre 2024,"C
    The text of the correct answer is:  C, 13 settembre 2024",True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"C
    The text of the correct answer is: Corsi in lingua",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,A. Cedolini web,"C
    The text of the correct answer is: Incarichi extraistituzionali",False
In quale paese sono ubicate le 4 posizioni di Servizio Civile Universale offerte dal MLFM nel Bando 2023?,A. Ruanda,A. Ruanda.,True
Quando scade il bando per il Servizio Civile Universale in Ruanda?,A. 15 febbraio 2024 alle ore 14,"A
    A. 15 febbraio 2024 alle ore 14",True
Quali informazioni aggiuntive sono disponibili per gli utenti del sito web?,"A. Informazioni sulla privacy, note legali e informazioni sull'accessibilità del sito","A
    Informazioni sulla privacy, note legali e informazioni sull'accessibilità del sito",True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,C. AlmaEsami,C. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D.  IRIS - Archivio produzione scientifica,"A
    The text of the correct answer is: A. U-Web Reporting - Reportistica Contabile Progetti",False
"Quando e dove si terrà il seminario su 'Crescita, produttività ed equità distributiva nell’evoluzione strutturale delle imprese italiane. Un’analisi su dati ISTAT del periodo 2008-2021'?","A. 10 aprile 2024 dalle 17:00 alle 19:00, Aula Ruffilli, Primo piano, Palazzo Hercolani - Strada Maggiore 45, Bologna","A. 10 aprile 2024 dalle 17:00 alle 19:00, Aula Ruffilli, Primo piano, Palazzo Hercolani - Strada Maggiore 45, Bologna.",True
"In che anno l'evento ""Crescita, produttività ed equità distributiva nell’evoluzione strutturale delle imprese italiane. Un’analisi su dati ISTAT del periodo 2008-2021"" si svolge?",A. 2024,2024.,False
"Secondo l'analisi ISTAT presentata al seminario, in che periodo temporale sono stati raccolti i dati relativi alla crescita, produttività ed equità distributiva nelle imprese italiane?",C. 2008 - 2021,"C

    The text of the correct answer is: 2008 - 2021",True
Quale tra i seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,C.  Accesso alle liste di distribuzione dei docenti,"A
    The text of the correct answer is: A.  Servizi di consulenza legale",False
Quante ore di formazione sono previste per FundraisingDay?,D. 8,"D
    The text of the correct answer is: 8",True
Quante ore di formazione sono previste per FundraisingDay?,C. 8,"C
    The text of the correct answer is: 12",True
